pop,prop,class,label
86,P4884,Q19692072,RAG
196,P4884,Q19930933,RAG
504,P4884,Q19692072,RAG
472,P4884,Q2334719,RAG
1927,P4884,Q19692072,RAG
119,P4884,Q2334719,RAG
2210,P4884,Q2334719,RAG
258,P4884,Q2334719,RAG
1271,P4884,Q19692072,RAG
1543,P4884,Q2334719,RAG
51,P4884,Q19692072,RAG
826,P4884,Q19692072,RAG
176,P4884,Q2334719,RAG
202,P4884,Q2334719,RAG
30813,P4884,Q19692072,RAG
74,P4884,Q19930933,RAG
116,P4884,Q19692072,RAG
886,P4884,Q2334719,RAG
200,P4884,Q19930933,RAG
3357,P4884,Q2334719,RAG
44,P4884,Q19930933,RAG
735,P4884,Q2334719,RAG
764,P4884,Q19692072,RAG
37,P4884,Q2334719,RAG
472,P4884,Q19692072,RAG
5080,P4884,Q19692072,RAG
108,P4884,Q19692072,RAG
65,P4884,Q2334719,RAG
146,P4884,Q2334719,RAG
1374,P4884,Q2334719,RAG
1949,P4884,Q19692072,RAG
1216,P4884,Q19692072,RAG
147,P4884,Q2334719,RAG
248,P4884,Q2334719,RAG
289,P4884,Q19930933,RAG
660,P4884,Q2334719,RAG
293,P4884,Q19692072,RAG
180,P4884,Q19692072,RAG
44,P4884,Q2334719,RAG
93,P4884,Q2334719,RAG
1873,P4884,Q19692072,RAG
210,P4884,Q19692072,RAG
416,P4884,Q2334719,RAG
374,P4884,Q2334719,RAG
59,P4884,Q19692072,RAG
400,P4884,Q19692072,RAG
2234,P4884,Q2334719,RAG
2069,P4884,Q2334719,RAG
111,P4884,Q2334719,RAG
1457,P4884,Q2334719,RAG
211,P4884,Q19692072,RAG
3238,P4884,Q2334719,RAG
266,P4884,Q2334719,RAG
9240,P4884,Q19692072,RAG
236,P4884,Q2334719,RAG
68,P4884,Q19930933,RAG
280,P4884,Q19692072,RAG
1035,P4884,Q19692072,RAG
46,P4884,Q7307130,RAG
3448,P4884,Q19692072,RAG
281,P4884,Q2334719,RAG
1201,P4884,Q2334719,RAG
0,P4884,Q19930933,RAG
1315,P4884,Q19692072,RAG
87,P4884,Q19692072,RAG
193,P4884,Q19692072,RAG
224,P4884,Q2334719,RAG
2135,P4884,Q2334719,RAG
732,P4884,Q19692072,RAG
538,P4884,Q2334719,RAG
63,P4884,Q19692072,RAG
1912,P4884,Q19692072,RAG
598,P4884,Q19692072,RAG
702,P4884,Q2334719,RAG
225,P4884,Q2334719,RAG
520,P4884,Q2334719,RAG
501,P4884,Q19692072,RAG
490,P4884,Q19692072,RAG
247,P4884,Q2334719,RAG
663,P4884,Q2334719,RAG
1885,P4884,Q19692072,RAG
4461,P4884,Q2334719,RAG
39201,P4884,Q19692072,RAG
95,P4884,Q2334719,RAG
114,P4884,Q2334719,RAG
438,P4884,Q2334719,RAG
447,P4884,Q2334719,RAG
105,P4884,Q19930933,RAG
36,P4884,Q2334719,RAG
309,P4884,Q2334719,RAG
134,P4884,Q2334719,RAG
237,P4884,Q2334719,RAG
180,P4884,Q2334719,RAG
366,P4884,Q19692072,RAG
821,P4884,Q19692072,RAG
494,P4884,Q2334719,RAG
186,P4884,Q2334719,RAG
361,P4884,Q19692072,RAG
215,P4884,Q19692072,RAG
547,P4884,Q2334719,RAG
137,P4884,Q2334719,RAG
270,P4884,Q19692072,RAG
275,P4884,Q2334719,RAG
89,P4884,Q2334719,RAG
829,P4884,Q2334719,RAG
368,P4884,Q2334719,RAG
192,P4884,Q2334719,RAG
82,P4884,Q19930933,RAG
914,P4884,Q19692072,RAG
452,P4884,Q2334719,RAG
77,P4884,Q2334719,RAG
37,P4884,Q19692072,RAG
895,P4884,Q2334719,RAG
182,P4884,Q2334719,RAG
275,P4884,Q19930933,RAG
335,P4884,Q2334719,RAG
625,P4884,Q2334719,RAG
1044,P4884,Q19692072,RAG
76,P4884,Q2334719,RAG
1350,P4884,Q2334719,RAG
60,P4884,Q19692072,RAG
77,P4884,Q19692072,RAG
82,P4884,Q2334719,RAG
1233,P4884,Q19692072,RAG
423,P4884,Q19692072,RAG
323,P4884,Q19692072,RAG
335,P4884,Q19692072,RAG
171,P4884,Q2334719,RAG
6848,P4884,Q19692072,RAG
144,P4884,Q2334719,RAG
377,P4884,Q19692072,RAG
581,P4884,Q19692072,RAG
115,P4884,Q19692072,RAG
333,P4884,Q19692072,RAG
282,P4884,Q19692072,RAG
977,P4884,Q2334719,RAG
1233,P4884,Q2334719,RAG
2174,P4884,Q19692072,RAG
40,P4884,Q19930933,RAG
789,P4884,Q19692072,RAG
113,P4884,Q19692072,RAG
886,P4884,Q19692072,RAG
42,P4884,Q2334719,RAG
367,P4884,Q19692072,RAG
138,P4884,Q2334719,RAG
1053,P4884,Q2334719,RAG
539,P4884,Q2334719,RAG
276,P4884,Q2334719,RAG
1708,P4884,Q1865205,RAG
115,P4884,Q19692072,RAG
91,P4884,Q2334719,RAG
1096,P4884,Q19692072,RAG
137,P4884,Q19930933,RAG
323,P4884,Q19692072,RAG
408,P4884,Q19692072,RAG
4693,P4884,Q19692072,RAG
962,P4884,Q19692072,RAG
297,P4884,Q2334719,RAG
575,P4884,Q2334719,RAG
61,P4884,Q19930933,RAG
2996,P4884,Q19692072,RAG
458,P4884,Q2334719,RAG
678,P4884,Q19692072,RAG
751,P4884,Q19692072,RAG
375,P4884,Q2334719,RAG
744,P4884,Q19692072,RAG
216,P4884,Q2334719,RAG
2227,P4884,Q19692072,RAG
97,P4884,Q19692072,RAG
476,P4884,Q19692072,RAG
152,P4884,Q2334719,RAG
938,P4884,Q2334719,RAG
2136,P4884,Q19692072,RAG
184,P4884,Q19692072,RAG
340,P4884,Q2334719,RAG
706,P4884,Q2334719,RAG
136,P4884,Q2334719,RAG
244,P4884,Q19692072,RAG
4014,P4884,Q2334719,RAG
58,P4884,Q2334719,RAG
13133,P4884,Q2334719,RAG
25,P4884,Q2334719,RAG
54,P4884,Q2334719,RAG
148,P4884,Q19692072,RAG
2641,P4884,Q19692072,RAG
1182,P4884,Q2334719,RAG
327,P4884,Q2334719,RAG
243,P4884,Q19692072,RAG
155,P4884,Q2334719,RAG
173,P4884,Q19692072,RAG
111,P4884,Q19692072,RAG
1567,P4884,Q327000,RAG
356,P4884,Q19930933,RAG
262,P4884,Q19692072,RAG
4168,P4884,Q19692072,RAG
189967,P4884,Q19692072,RAG
160,P4884,Q19692072,RAG
500,P4884,Q2334719,RAG
651,P4884,Q2334719,RAG
114,P4884,Q19692072,RAG
260,P4884,Q2334719,RAG
679,P4884,Q2334719,RAG
188,P4884,Q2334719,RAG
1542,P4884,Q2334719,RAG
280,P4884,Q2334719,RAG
828,P4884,Q19692072,RAG
142,P4884,Q19930933,RAG
288,P4884,Q2334719,RAG
243,P4884,Q2334719,RAG
156,P4884,Q2334719,RAG
323,P4884,Q19692072,RAG
35,P4884,Q2334719,RAG
424,P4884,Q19692072,RAG
71,P4884,Q2334719,RAG
441,P4884,Q2334719,RAG
286,P4884,Q2334719,RAG
389,P4884,Q19692072,RAG
123,P4884,Q2334719,RAG
543,P4884,Q19692072,RAG
461,P4884,Q2334719,RAG
5028,P4884,Q2334719,RAG
1117,P4884,Q19692072,RAG
267,P4884,Q2334719,RAG
282,P4884,Q2334719,RAG
604,P4884,Q2334719,RAG
1694,P4884,Q2334719,RAG
60,P4884,Q2334719,RAG
604,P4884,Q19692072,RAG
170,P4884,Q2334719,RAG
155,P4884,Q19692072,RAG
493,P4884,Q2334719,RAG
228,P4884,Q19930933,RAG
5179,P4884,Q19692072,RAG
192,P4884,Q1865205,RAG
268,P4884,Q2334719,RAG
73,P4884,Q19692072,RAG
350,P4884,Q2334719,RAG
177,P4884,Q2334719,RAG
429,P4884,Q2334719,RAG
1257,P4884,Q2334719,RAG
1037,P4884,Q2334719,RAG
33,P4884,Q19930933,RAG
284,P4884,Q2334719,RAG
488,P4884,Q19692072,RAG
1958,P4884,Q2334719,RAG
249,P4884,Q19692072,RAG
486,P4884,Q2334719,RAG
273,P4884,Q2334719,RAG
108,P4884,Q2334719,RAG
330,P4884,Q19692072,RAG
275,P4884,Q19692072,RAG
172,P4884,Q19692072,RAG
1330,P4884,Q2334719,RAG
226,P4884,Q19692072,RAG
290,P4884,Q19692072,RAG
426,P4884,Q19692072,RAG
467,P4884,Q2334719,RAG
15095,P4884,Q19692072,RAG
68,P4884,Q2334719,RAG
360,P4884,Q2334719,RAG
482,P4884,Q19692072,RAG
582,P4884,Q19692072,RAG
12616,P4884,Q19692072,RAG
234,P4884,Q2334719,RAG
1206,P4884,Q19692072,RAG
193,P4884,Q2334719,RAG
102,P4884,Q19930933,RAG
265,P4884,Q2334719,RAG
1019,P4884,Q19692072,RAG
182,P4884,Q19692072,RAG
1549,P4884,Q2334719,RAG
317,P4884,Q2334719,RAG
168,P4884,Q19930933,RAG
121,P4884,Q2334719,RAG
502,P4884,Q19692072,RAG
338,P4884,Q19692072,RAG
69,P4884,Q2334719,RAG
74,P4884,Q19692072,RAG
446,P4884,Q19692072,RAG
128,P4884,Q2334719,RAG
1254,P4884,Q2334719,RAG
1265,P4884,Q19692072,RAG
685,P4884,Q19692072,RAG
253,P4884,Q2334719,RAG
59,P4884,Q19930933,RAG
169,P4884,Q2334719,RAG
276,P4884,Q19692072,RAG
330,P4884,Q2334719,RAG
168,P4884,Q2334719,RAG
114,P4884,Q19930933,RAG
171,P4884,Q19692072,RAG
194,P4884,Q2334719,RAG
7220,P4884,Q19692072,RAG
365,P4884,Q19692072,RAG
557,P4884,Q2334719,RAG
1107,P4884,Q19692072,RAG
53,P4884,Q19930933,RAG
117,P4884,Q2334719,RAG
51,P4884,Q2334719,RAG
184,P4884,Q2334719,RAG
164,P4884,Q19692072,RAG
650,P4884,Q2334719,RAG
38,P4884,Q19692072,RAG
485,P4884,Q19692072,RAG
79,P4884,Q2334719,RAG
175,P4884,Q2334719,RAG
80,P4884,Q2334719,RAG
135,P4884,Q2334719,RAG
989,P4884,Q2334719,RAG
623,P4884,Q19930933,RAG
12544,P4884,Q2334719,RAG
518,P4884,Q2334719,RAG
85,P4884,Q19692072,RAG
771,P4884,Q19692072,RAG
63,P4884,Q2334719,RAG
2233,P4884,Q19692072,RAG
2831,P4884,Q2334719,RAG
157,P4884,Q2334719,RAG
83,P4884,Q2334719,RAG
232,P4884,Q2334719,RAG
853,P4884,Q2334719,RAG
287,P4884,Q19930933,RAG
272,P4884,Q2334719,RAG
331,P4884,Q2334719,RAG
88,P4884,Q19692072,RAG
260,P4884,Q19692072,RAG
334,P4884,Q2334719,RAG
258,P4884,Q19692072,RAG
69,P4884,Q19692072,RAG
2193,P4884,Q19692072,RAG
140,P4884,Q2334719,RAG
2591,P4884,Q2334719,RAG
1500,P4884,Q19692072,RAG
133,P4884,Q2334719,RAG
61,P4884,Q19692072,RAG
523,P4884,Q2334719,RAG
369,P4884,Q2334719,RAG
204,P4884,Q19692072,RAG
3312,P4884,Q2334719,RAG
212,P4884,Q19692072,RAG
78,P4884,Q19692072,RAG
95,P4884,Q2334719,RAG
122,P4884,Q19692072,RAG
100,P4884,Q2334719,RAG
174,P4884,Q2334719,RAG
164,P4884,Q2334719,RAG
646,P4884,Q2334719,RAG
157,P4884,Q2334719,RAG
101,P4884,Q2334719,RAG
1114,P4884,Q19692072,RAG
278,P4884,Q19692072,RAG
550,P4884,Q19692072,RAG
95,P4884,Q19692072,RAG
255,P4884,Q19930933,RAG
3175,P4884,Q2334719,RAG
197,P4884,Q2334719,RAG
2411,P4884,Q19692072,RAG
152,P4884,Q2334719,RAG
66,P4884,Q19930933,RAG
277,P4884,Q2334719,RAG
755,P4884,Q2334719,RAG
143,P4884,Q2334719,RAG
520,P4884,Q19692072,RAG
39,P4884,Q2334719,RAG
186,P4884,Q19692072,RAG
516,P4884,Q19692072,RAG
80,P4884,Q2334719,RAG
331,P4884,Q19692072,RAG
1880,P4884,Q19692072,RAG
319,P4884,Q19930933,RAG
183,P4884,Q2334719,RAG
64,P4884,Q19692072,RAG
6098,P4884,Q2334719,RAG
95,P4884,Q19930933,RAG
263,P4884,Q2334719,RAG
40,P4884,Q2334719,RAG
9727,P4884,Q19692072,RAG
192,P4884,Q2334719,RAG
326,P4884,Q19692072,RAG
860,P4884,Q2334719,RAG
370,P4884,Q2334719,RAG
562,P4884,Q2334719,RAG
124,P4884,Q19692072,RAG
132,P4884,Q2334719,RAG
99,P4884,Q2334719,RAG
205,P4884,Q2334719,RAG
109,P4884,Q19692072,RAG
1618,P4884,Q2334719,RAG
175,P4884,Q19692072,RAG
132,P4884,Q19692072,RAG
1670,P4884,Q2334719,RAG
376,P4884,Q2334719,RAG
1468,P4884,Q2334719,RAG
307,P4884,Q19692072,RAG
177,P4884,Q2334719,RAG
50,P4884,Q2334719,RAG
70,P4884,Q2334719,RAG
641,P4884,Q19692072,RAG
34,P4884,Q2334719,RAG
129,P4884,Q2334719,RAG
264,P4884,Q2334719,RAG
2504,P4884,Q19692072,RAG
1494,P4884,Q2334719,RAG
70,P4884,Q2334719,RAG
225,P4884,Q19692072,RAG
47,P4884,Q2334719,RAG
226,P4884,Q2334719,RAG
332,P4884,Q2334719,RAG
552,P4884,Q2334719,RAG
73,P4884,Q2334719,RAG
1068,P4884,Q19692072,RAG
1918,P4884,Q2334719,RAG
185,P4884,Q19692072,RAG
131,P4884,Q19692072,RAG
1501,P4884,Q19692072,RAG
193,P4884,Q2334719,RAG
1719,P4884,Q19692072,RAG
161,P4884,Q19692072,RAG
1356,P4884,Q19692072,RAG
268,P4884,Q19692072,RAG
566,P4884,Q19692072,RAG
175,P4884,Q19692072,RAG
1167,P4884,Q2334719,RAG
406,P4884,Q2334719,RAG
112,P4884,Q19692072,RAG
269,P4884,Q2334719,RAG
283,P4884,Q19692072,RAG
921,P4884,Q2334719,RAG
1843,P4884,Q19692072,RAG
105,P4884,Q2334719,RAG
267,P4884,Q19692072,RAG
1811,P4884,Q19692072,RAG
411,P4884,Q2334719,RAG
354,P4884,Q19692072,RAG
235,P4884,Q19692072,RAG
987,P4884,Q19692072,RAG
174,P4884,Q19692072,RAG
409,P4884,Q2334719,RAG
1915,P4884,Q2334719,RAG
1222,P4884,Q19692072,RAG
531,P4884,Q19692072,RAG
1963,P4884,Q19692072,RAG
3465,P4884,Q2334719,RAG
124,P4884,Q2334719,RAG
134,P4884,Q19692072,RAG
196,P4884,Q19692072,RAG
2764,P4884,Q19692072,RAG
328,P4884,Q19930933,RAG
56,P4884,Q19692072,RAG
125,P4884,Q2334719,RAG
790,P4884,Q19692072,RAG
508,P4884,Q19692072,RAG
284,P4884,Q19692072,RAG
590,P4884,Q19692072,RAG
249,P4884,Q2334719,RAG
53,P4884,Q19692072,RAG
394,P4884,Q2334719,RAG
510,P4884,Q19692072,RAG
291,P4884,Q2334719,RAG
553,P4884,Q19692072,RAG
717,P4884,Q2334719,RAG
101,P4884,Q2334719,RAG
346,P4884,Q19692072,RAG
187,P4884,Q2334719,RAG
1465,P4884,Q2334719,RAG
207,P4884,Q2334719,RAG
216,P4884,Q19692072,RAG
8454,P4884,Q2334719,RAG
337,P4884,Q19692072,RAG
75,P4884,Q2334719,RAG
1400,P4884,Q2334719,RAG
218,P4884,Q2334719,RAG
425,P4884,Q2334719,RAG
334,P4884,Q19692072,RAG
56,P4884,Q2334719,RAG
674,P4884,Q2334719,RAG
148,P4884,Q2334719,RAG
373,P4884,Q2334719,RAG
46,P4884,Q2334719,RAG
70,P4884,Q19692072,RAG
272,P4884,Q19692072,RAG
1413,P4884,Q19692072,RAG
47,P4884,Q19930933,RAG
845,P4884,Q19692072,RAG
55,P4884,Q19930933,RAG
49,P4884,Q19692072,RAG
126,P4884,Q2334719,RAG
341,P4884,Q2334719,RAG
288,P4884,Q19692072,RAG
228,P4884,Q19692072,RAG
197,P4884,Q2334719,RAG
452,P4884,Q19692072,RAG
289,P4884,Q2334719,RAG
269,P4884,Q19692072,RAG
788,P4884,Q19692072,RAG
385,P4884,Q2334719,RAG
84,P4884,Q2334719,RAG
753,P4884,Q2334719,RAG
130,P4884,Q2334719,RAG
135,P4884,Q2334719,RAG
1322,P4884,Q19692072,RAG
187,P4884,Q19692072,RAG
4156,P4884,Q19692072,RAG
505,P4884,Q2334719,RAG
656,P4884,Q19692072,RAG
126,P4884,Q2334719,RAG
967,P4884,Q19692072,RAG
1572,P4884,Q19692072,RAG
197,P4884,Q19692072,RAG
151,P4884,Q19692072,RAG
28384,P4884,Q2334719,RAG
158,P4884,Q2334719,RAG
166,P4884,Q19692072,RAG
159,P4884,Q2334719,RAG
185,P4884,Q2334719,RAG
907,P4884,Q19692072,RAG
317,P4884,Q19692072,RAG
398,P4884,Q19692072,RAG
209,P4884,Q19692072,RAG
128,P4884,Q19692072,RAG
57,P4884,Q19930933,RAG
328,P4884,Q19692072,RAG
163,P4884,Q19692072,RAG
427,P4884,Q2334719,RAG
148,P4884,Q2334719,RAG
534,P4884,Q2334719,RAG
121,P4884,Q2334719,RAG
325,P4884,Q2334719,RAG
103,P4884,Q2334719,RAG
173,P4884,Q2334719,RAG
220,P4884,Q2334719,RAG
1613,P4884,Q2334719,RAG
16046,P4884,Q2334719,RAG
209,P4884,Q2334719,RAG
110,P4884,Q2334719,RAG
378,P4884,Q2334719,RAG
1192,P4884,Q19692072,RAG
134,P4884,Q19930933,RAG
287,P4884,Q19692072,RAG
301,P4884,Q19692072,RAG
5658,P4884,Q19692072,RAG
116,P4884,Q2334719,RAG
191,P4884,Q2334719,RAG
296,P4884,Q19692072,RAG
8541,P4884,Q19692072,RAG
482,P4884,Q2334719,RAG
1824,P4884,Q2334719,RAG
1252,P4884,Q2334719,RAG
1451,P4884,Q2334719,RAG
259,P4884,Q2334719,RAG
166,P4884,Q19692072,RAG
119,P4884,Q19692072,RAG
90,P4884,Q19692072,RAG
1012,P4884,Q19692072,RAG
942,P4884,Q2334719,RAG
114,P4884,Q2334719,RAG
250,P4884,Q2334719,RAG
94,P4884,Q19692072,RAG
133,P4884,Q19930933,RAG
422,P4884,Q19930933,RAG
112,P4884,Q2334719,RAG
263,P4884,Q19692072,RAG
153,P4884,Q19692072,RAG
1253,P4884,Q2334719,RAG
581,P4884,Q64796768,RAG
78,P4884,Q2334719,RAG
1806,P4884,Q2334719,RAG
76,P4884,Q19692072,RAG
50,P4884,Q19930933,RAG
393,P4884,Q19692072,RAG
1111,P4884,Q19692072,RAG
319,P4884,Q2334719,RAG
145,P4884,Q2334719,RAG
241,P4884,Q19692072,RAG
97,P4884,Q19930933,RAG
132,P4884,Q2334719,RAG
229,P4884,Q2334719,RAG
271,P4884,Q2334719,RAG
1061,P4884,Q2334719,RAG
274,P4884,Q19692072,RAG
151,P4884,Q19930933,RAG
98,P4884,Q2334719,RAG
789,P4884,Q2334719,RAG
115,P4884,Q2334719,RAG
142,P4884,Q2334719,RAG
351,P4884,Q19692072,RAG
98,P4884,Q19692072,RAG
171,P4884,Q1865205,RAG
181,P4884,Q19692072,RAG
213,P4884,Q2334719,RAG
154,P4884,Q19692072,RAG
89,P4884,Q2334719,RAG
77,P4884,Q19930933,RAG
1517,P4884,Q19692072,RAG
328,P4884,Q2334719,RAG
66,P4884,Q19692072,RAG
160,P4884,Q2334719,RAG
282,P4884,Q19692072,RAG
62,P4884,Q19692072,RAG
145,P4884,Q2334719,RAG
221,P4884,Q19692072,RAG
99,P4884,Q19692072,RAG
47,P4884,Q19930933,RAG
90,P4884,Q2334719,RAG
294,P4884,Q2334719,RAG
57,P4884,Q19692072,RAG
289,P4884,Q19692072,RAG
92,P4884,Q2334719,RAG
107,P4884,Q19692072,RAG
214,P4884,Q2334719,RAG
122,P4884,Q19692072,RAG
215,P4884,Q2334719,RAG
71,P4884,Q19692072,RAG
157,P4884,Q19692072,RAG
612,P4884,Q2334719,RAG
210,P4884,Q2334719,RAG
60,P4884,Q19930933,RAG
1790,P4884,Q19692072,RAG
363,P4884,Q19692072,RAG
251,P4884,Q2334719,RAG
402,P4884,Q19692072,RAG
644,P4884,Q2334719,RAG
102,P4884,Q19692072,RAG
52,P4884,Q2334719,RAG
97,P4884,Q2334719,RAG
93,P4884,Q19692072,RAG
199,P4884,Q2334719,RAG
135,P4884,Q19930933,RAG
236,P4884,Q19692072,RAG
162,P4884,Q19692072,RAG
55,P4884,Q2334719,RAG
67,P4884,Q2334719,RAG
52,P4884,Q19692072,RAG
78,P4884,Q2334719,RAG
140,P4884,Q19692072,RAG
120,P4884,Q2334719,RAG
255,P4884,Q19692072,RAG
276,P4884,Q19692072,RAG
1329,P4884,Q19692072,RAG
201,P4884,Q2334719,RAG
287,P4884,Q2334719,RAG
359,P4884,Q19692072,RAG
593,P4884,Q2334719,RAG
92,P4884,Q19692072,RAG
1435,P4884,Q19692072,RAG
122,P4884,Q2334719,RAG
377,P4884,Q2334719,RAG
80,P4884,Q19930933,RAG
1281,P4884,Q2334719,RAG
70,P4884,Q2334719,RAG
89,P4884,Q19692072,RAG
1884,P4884,Q2334719,RAG
261,P4884,Q2334719,RAG
235,P4884,Q2334719,RAG
72,P4884,Q19930933,RAG
122,P4884,Q19692072,RAG
1289,P4884,Q19692072,RAG
2913,P4884,Q19692072,RAG
66,P4884,Q2334719,RAG
305,P4884,Q19692072,RAG
150,P4884,Q19692072,RAG
128,P4884,Q2334719,RAG
478,P4884,Q19692072,RAG
136,P4884,Q19692072,RAG
559,P4884,Q2334719,RAG
1280,P4884,Q19692072,RAG
87,P4884,Q2334719,RAG
1579,P4884,Q2334719,RAG
151,P4884,Q2334719,RAG
178,P4884,Q2334719,RAG
0,P4884,Q2334719,RAG
2390,P371,Q5398426,RAG
61,P371,Q4504495,RAG
6306,P371,Q5398426,RAG
798,P371,Q5398426,RAG
5140,P371,Q16913666,RAG
91,P371,Q4504495,RAG
142,P371,Q3464665,RAG
2901,P371,Q5398426,RAG
1196,P371,Q5398426,RAG
5542,P371,Q15416,RAG
23594,P371,Q5398426,RAG
3415,P371,Q5398426,RAG
4542,P371,Q5398426,RAG
880,P371,Q5398426,RAG
0,P371,Q5398426,RAG
512,P371,Q5398426,RAG
56344,P371,Q5398426,RAG
11436,P371,Q5398426,RAG
801,P371,Q5398426,RAG
2434,P371,Q15416,RAG
650,P371,Q1555508,RAG
5813,P371,Q5398426,RAG
97,P371,Q4504495,RAG
3736,P371,Q15416,RAG
1317,P371,Q5398426,RAG
229,P371,Q28057489,RAG
58440,P371,Q15416,RAG
226,P371,Q15416,RAG
827,P371,Q4504495,RAG
220,P371,Q3464665,RAG
8515,P371,Q5398426,RAG
294,P371,Q15416,RAG
169,P371,Q4504495,RAG
83760,P371,Q5398426,RAG
139,P371,Q4504495,RAG
989,P371,Q5398426,RAG
190,P371,Q5398426,RAG
22144,P371,Q5398426,RAG
2013,P371,Q110372546,RAG
1295,P371,Q5398426,RAG
1017,P371,Q15416,RAG
1062,P371,Q15416,RAG
289,P371,Q5398426,RAG
2952,P371,Q110288240,RAG
3194,P371,Q110288240,RAG
5279,P371,Q1555508,RAG
2138,P371,Q5398426,RAG
6448,P371,Q16913666,RAG
5521,P371,Q1555508,RAG
13516,P371,Q5398426,RAG
863,P371,Q15416,RAG
40,P371,Q4504495,RAG
274,P371,Q5398426,RAG
340,P371,Q15416,RAG
13533,P371,Q5398426,RAG
358,P371,Q4504495,RAG
96,P371,Q15416,RAG
2207,P371,Q5398426,RAG
771,P371,Q5398426,RAG
152,P371,Q15416,RAG
374,P371,Q5398426,RAG
226,P371,Q3464665,RAG
1534,P371,Q5398426,RAG
3933,P371,Q110288240,RAG
6013,P371,Q15416,RAG
491,P371,Q15416,RAG
222,P371,Q5398426,RAG
4450,P371,Q5398426,RAG
11746,P371,Q16913666,RAG
10304,P371,Q5398426,RAG
191,P371,Q4504495,RAG
2946,P371,Q110288240,RAG
57847,P371,Q15416,RAG
568,P371,Q15416,RAG
45156,P371,Q3464665,RAG
1386,P371,Q5398426,RAG
127,P371,Q846662,RAG
456,P371,Q4504495,RAG
412,P371,Q15416,RAG
4550,P371,Q5398426,RAG
346,P371,Q5398426,RAG
163,P371,Q4504495,RAG
89,P371,Q4504495,RAG
147,P371,Q5398426,RAG
965,P371,Q15416,RAG
134,P371,Q15416,RAG
242,P371,Q5398426,RAG
314,P371,Q5398426,RAG
407,P371,Q15416,RAG
179945,P371,Q5398426,RAG
1851,P371,Q4504495,RAG
1462,P371,Q5398426,RAG
14155,P371,Q5398426,RAG
4132,P371,Q5398426,RAG
348,P371,Q5398426,RAG
1011,P371,Q1555508,RAG
560,P371,Q4504495,RAG
157,P371,Q5398426,RAG
267,P371,Q15416,RAG
524,P371,Q1555508,RAG
168,P371,Q4504495,RAG
734,P371,Q5398426,RAG
598,P371,Q5398426,RAG
506,P371,Q47455701,RAG
228,P371,Q5398426,RAG
119,P371,Q5398426,RAG
16124,P371,Q5398426,RAG
1636,P371,Q17558136,RAG
134,P371,Q4504495,RAG
7926,P371,Q15416,RAG
98,P371,Q5398426,RAG
488,P371,Q15416,RAG
133,P371,Q27968043,RAG
229,P371,Q5398426,RAG
1536,P371,Q5398426,RAG
614,P371,Q5398426,RAG
1093,P371,Q5398426,RAG
7750,P371,Q15416,RAG
2596,P371,Q110288240,RAG
7000,P371,Q5398426,RAG
217,P371,Q4504495,RAG
906,P371,Q5398426,RAG
87,P371,Q1555508,RAG
1382,P371,Q15416,RAG
12369,P371,Q15416,RAG
2131,P371,Q15416,RAG
409,P371,Q5398426,RAG
6813,P371,Q24634210,RAG
1085,P371,Q5398426,RAG
162,P371,Q5398426,RAG
4059,P371,Q110288240,RAG
1360,P371,Q5398426,RAG
547,P371,Q5398426,RAG
346,P371,Q4504495,RAG
2258,P371,Q5398426,RAG
527,P371,Q24634210,RAG
62,P371,Q15416,RAG
22635,P371,Q5398426,RAG
117,P371,Q15416,RAG
1589,P371,Q5398426,RAG
885,P371,Q15416,RAG
6583,P371,Q5398426,RAG
2062,P371,Q5398426,RAG
1262,P371,Q4504495,RAG
4273,P371,Q15416,RAG
3681,P371,Q5398426,RAG
254,P371,Q5398426,RAG
13250,P371,Q5398426,RAG
146,P371,Q4504495,RAG
19352,P371,Q15416,RAG
13679,P371,Q5398426,RAG
632,P371,Q5398426,RAG
18789,P371,Q5398426,RAG
227,P371,Q4504495,RAG
218,P371,Q5398426,RAG
0,P371,Q24634210,RAG
526,P371,Q5398426,RAG
3099,P371,Q5398426,RAG
2232,P371,Q62391930,RAG
652,P371,Q5398426,RAG
3263,P371,Q5398426,RAG
924,P371,Q5401282,RAG
1272,P371,Q15416,RAG
775,P371,Q15416,RAG
210,P371,Q5398426,RAG
42505,P371,Q24634210,RAG
248,P371,Q4504495,RAG
2484,P371,Q5398426,RAG
947,P371,Q18640746,RAG
140,P371,Q5398426,RAG
1728,P371,Q5398426,RAG
1200,P371,Q5398426,RAG
59,P371,Q4504495,RAG
13791,P371,Q110288240,RAG
296,P371,Q5398426,RAG
904,P371,Q5398426,RAG
581,P371,Q5398426,RAG
781,P371,Q5398426,RAG
480,P371,Q1261214,RAG
1623,P371,Q5398426,RAG
19834,P371,Q4504495,RAG
249,P371,Q5398426,RAG
143,P371,Q27968043,RAG
524,P371,Q15416,RAG
217,P371,Q5398426,RAG
314,P371,Q15416,RAG
232,P371,Q28057489,RAG
286,P371,Q3464665,RAG
4365,P371,Q5398426,RAG
215,P371,Q5398426,RAG
281,P371,Q4504495,RAG
4513,P371,Q110288240,RAG
3417,P371,Q5398426,RAG
9929,P371,Q1555508,RAG
49668,P371,Q107655869,RAG
263,P371,Q3464665,RAG
315,P371,Q5398426,RAG
7206,P371,Q5398426,RAG
1224,P371,Q15416,RAG
2150,P371,Q17558136,RAG
265,P371,Q1555508,RAG
182,P371,Q4504495,RAG
1036,P371,Q5398426,RAG
128,P371,Q5398426,RAG
